IdLimite,LIMITE_DIARIO_ANTERIOR,LIMITE_DIARIO_ACTUAL,FECHA_ACTUALIZACION_DIA,LIMITE_SEMANA_ANTERIOR,LIMITE_SEMANA_ACTUAL,FECHA_ACTUALIZACION_SEMANA,LIMITE_MENSUAL_ANTERIOR,LIMITE_MENSUAL_ACTUAL,FECHA_ACTUALIZACION_MENSUAL,LIMITE_PERDIDA_DIARIO_ANTERIOR,LIMITE_PERDIDA_DIARIO_ACTUAL,FECHA_ACTUAL_DIARIO_PERDIDA,LIMITE_PERDIDA_SEMANA_ANTERIOR,LIMITE_PERDIDA_SEMANA_ACTUAL,FECHA_ACTUAL_SEMANA_PERDIDA,LIMITE_PERDIDA_MES_ANTERIOR ,LIMITE_PERDIDA_MES_ACTUAL,FECHA_ACTUAL_MES_PERDIDA ,TIEMPO_ACTIVIDAD_SESSION,IdUsuario,ESTADO
586,933262.19,685376.22,5/3/2019 0:00,895281.07,240686.11,8/27/2019 0:00,969368.33,643966.17,9/7/2019 0:00,342688.11,205612.87,9/7/2019 0:00,447640.54,179056.21,9/7/2019 0:00,581621.00,96936.83,9/7/2019 0:00,1,586,Disponible
587,307018.76,764432.85,9/4/2019 0:00,278293.05,524210.48,5/14/2019 0:00,202489.47,39238.20,2/18/2019 0:00,382216.43,229329.86,2/18/2019 0:00,139146.53,55658.61,2/18/2019 0:00,121493.68,20248.95,2/18/2019 0:00,10,587,Disponible
588,995599.86,926677.58,2/4/2019 0:00,566155.25,374909.09,2/21/2019 0:00,593178.05,904617.66,7/18/2019 0:00,463338.79,278003.27,7/18/2019 0:00,283077.63,113231.05,7/18/2019 0:00,355906.83,59317.81,7/18/2019 0:00,3,588,Disponible
589,246433.46,268611.61,3/24/2019 0:00,806184.84,640150.72,7/24/2019 0:00,430011.25,340995.91,7/8/2019 0:00,134305.81,80583.48,7/8/2019 0:00,403092.42,161236.97,7/8/2019 0:00,258006.75,43001.13,7/8/2019 0:00,1,589,Disponible
590,394569.52,833821.88,12/1/2018 0:00,735569.89,534839.63,8/11/2019 0:00,396058.37,597089.26,2/28/2019 0:00,416910.94,250146.56,2/28/2019 0:00,367784.95,147113.98,2/28/2019 0:00,237635.02,39605.84,2/28/2019 0:00,6,590,Disponible
591,362877.88,603333.33,1/11/2019 0:00,709103.24,725844.18,10/31/2018 0:00,199168.80,91750.24,7/8/2019 0:00,301666.67,181000.00,7/8/2019 0:00,354551.62,141820.65,7/8/2019 0:00,119501.28,19916.88,7/8/2019 0:00,5,591,Disponible
592,389441.06,417184.57,7/28/2019 0:00,322351.26,198029.64,4/8/2019 0:00,248903.91,994081.29,11/4/2018 0:00,208592.29,125155.37,11/4/2018 0:00,161175.63,64470.25,11/4/2018 0:00,149342.35,24890.39,11/4/2018 0:00,4,592,Disponible
593,45929.60,379605.57,5/5/2019 0:00,693269.30,441419.09,4/2/2019 0:00,484624.96,312852.76,9/20/2019 0:00,189802.79,113881.67,9/20/2019 0:00,346634.65,138653.86,9/20/2019 0:00,290774.98,48462.50,9/20/2019 0:00,11,593,Disponible
594,859700.08,801287.19,1/19/2019 0:00,140343.45,625103.72,4/12/2019 0:00,610371.55,330262.82,11/30/2018 0:00,400643.60,240386.16,11/30/2018 0:00,70171.73,28068.69,11/30/2018 0:00,366222.93,61037.16,11/30/2018 0:00,10,594,Disponible
595,111283.30,998323.46,3/20/2019 0:00,626329.65,880326.96,10/26/2018 0:00,383529.08,984069.08,1/14/2019 0:00,499161.73,299497.04,1/14/2019 0:00,313164.83,125265.93,1/14/2019 0:00,230117.45,38352.91,1/14/2019 0:00,11,595,Disponible
596,501576.20,48156.68,3/26/2019 0:00,525254.80,268442.55,2/6/2019 0:00,795179.08,264931.21,7/4/2019 0:00,24078.34,14447.00,7/4/2019 0:00,262627.40,105050.96,7/4/2019 0:00,477107.45,79517.91,7/4/2019 0:00,10,596,Disponible
597,96982.32,93609.82,2/5/2019 0:00,107132.34,391776.30,5/26/2019 0:00,912272.78,993995.83,1/21/2019 0:00,46804.91,28082.95,1/21/2019 0:00,53566.17,21426.47,1/21/2019 0:00,547363.67,91227.28,1/21/2019 0:00,3,597,Disponible
598,78803.93,63104.95,4/15/2019 0:00,503758.44,632837.57,6/14/2019 0:00,295642.06,222868.34,9/5/2019 0:00,31552.48,18931.49,9/5/2019 0:00,251879.22,100751.69,9/5/2019 0:00,177385.24,29564.21,9/5/2019 0:00,7,598,Disponible
599,627830.02,195846.45,10/24/2018 0:00,92192.50,167275.50,6/25/2019 0:00,463543.72,982743.80,1/5/2019 0:00,97923.23,58753.94,1/5/2019 0:00,46096.25,18438.50,1/5/2019 0:00,278126.23,46354.37,1/5/2019 0:00,12,599,Disponible
600,623556.30,256451.96,9/12/2019 0:00,545021.62,387713.44,1/17/2019 0:00,314609.75,836462.19,10/8/2019 0:00,128225.98,76935.59,10/8/2019 0:00,272510.81,109004.32,10/8/2019 0:00,188765.85,31460.98,10/8/2019 0:00,3,600,Disponible
601,470745.93,961088.13,5/23/2019 0:00,373349.87,612039.53,4/19/2019 0:00,990282.55,306533.57,5/14/2019 0:00,480544.07,288326.44,5/14/2019 0:00,186674.94,74669.97,5/14/2019 0:00,594169.53,99028.26,5/14/2019 0:00,12,601,Disponible
602,137237.39,320176.19,10/13/2019 0:00,98731.97,525153.90,4/13/2019 0:00,613930.15,468862.70,9/21/2019 0:00,160088.10,96052.86,9/21/2019 0:00,49365.99,19746.39,9/21/2019 0:00,368358.09,61393.02,9/21/2019 0:00,4,602,Disponible
603,599249.75,792777.39,7/12/2019 0:00,888819.08,976705.08,7/22/2019 0:00,75668.43,451496.41,10/16/2019 0:00,396388.70,237833.22,10/16/2019 0:00,444409.54,177763.82,10/16/2019 0:00,45401.06,7566.84,10/16/2019 0:00,6,603,Disponible
604,918462.97,997893.43,5/10/2019 0:00,735916.36,206885.49,7/5/2019 0:00,35155.44,953333.18,4/5/2019 0:00,498946.72,299368.03,4/5/2019 0:00,367958.18,147183.27,4/5/2019 0:00,21093.26,3515.54,4/5/2019 0:00,3,604,Disponible
605,798977.41,610648.84,7/10/2019 0:00,780705.08,815024.94,7/5/2019 0:00,361710.42,216173.20,9/18/2019 0:00,305324.42,183194.65,9/18/2019 0:00,390352.54,156141.02,9/18/2019 0:00,217026.25,36171.04,9/18/2019 0:00,8,605,Disponible
606,723959.22,781500.18,8/30/2019 0:00,344099.27,480959.97,6/9/2019 0:00,836738.93,265481.87,12/18/2018 0:00,390750.09,234450.05,12/18/2018 0:00,172049.64,68819.85,12/18/2018 0:00,502043.36,83673.89,12/18/2018 0:00,2,606,Disponible
607,440465.75,897662.51,3/2/2019 0:00,583702.34,747151.39,11/27/2018 0:00,358648.57,189830.70,6/16/2019 0:00,448831.26,269298.75,6/16/2019 0:00,291851.17,116740.47,6/16/2019 0:00,215189.14,35864.86,6/16/2019 0:00,10,607,Disponible
608,494202.77,597157.39,4/27/2019 0:00,756728.32,738743.51,4/9/2019 0:00,358839.41,446010.00,2/4/2019 0:00,298578.70,179147.22,2/4/2019 0:00,378364.16,151345.66,2/4/2019 0:00,215303.65,35883.94,2/4/2019 0:00,11,608,Disponible
609,804358.55,540732.09,11/2/2018 0:00,834712.80,606875.90,7/11/2019 0:00,786891.37,317833.82,6/9/2019 0:00,270366.05,162219.63,6/9/2019 0:00,417356.40,166942.56,6/9/2019 0:00,472134.82,78689.14,6/9/2019 0:00,10,609,Disponible
610,290161.78,962296.04,12/27/2018 0:00,939994.37,789655.69,6/23/2019 0:00,43009.93,733632.84,2/18/2019 0:00,481148.02,288688.81,2/18/2019 0:00,469997.19,187998.87,2/18/2019 0:00,25805.96,4300.99,2/18/2019 0:00,2,610,Disponible
611,994122.54,213157.90,3/8/2019 0:00,540966.93,912443.52,6/8/2019 0:00,970001.24,917695.10,4/16/2019 0:00,106578.95,63947.37,4/16/2019 0:00,270483.47,108193.39,4/16/2019 0:00,582000.74,97000.12,4/16/2019 0:00,8,611,Disponible
612,21598.26,447036.01,8/22/2019 0:00,241889.52,151531.94,6/23/2019 0:00,680041.49,511955.63,9/20/2019 0:00,223518.01,134110.80,9/20/2019 0:00,120944.76,48377.90,9/20/2019 0:00,408024.89,68004.15,9/20/2019 0:00,10,612,Disponible
613,152385.28,24169.76,8/15/2019 0:00,988876.69,362839.41,3/22/2019 0:00,215376.17,688129.10,10/12/2019 0:00,12084.88,7250.93,10/12/2019 0:00,494438.35,197775.34,10/12/2019 0:00,129225.70,21537.62,10/12/2019 0:00,5,613,Disponible
614,395991.77,717614.74,2/12/2019 0:00,111978.41,520056.10,10/26/2018 0:00,461226.69,254549.88,4/20/2019 0:00,358807.37,215284.42,4/20/2019 0:00,55989.21,22395.68,4/20/2019 0:00,276736.01,46122.67,4/20/2019 0:00,6,614,Disponible
615,474116.34,703391.45,2/10/2019 0:00,221434.48,58684.42,8/12/2019 0:00,327120.77,32148.38,6/2/2019 0:00,351695.73,211017.44,6/2/2019 0:00,110717.24,44286.90,6/2/2019 0:00,196272.46,32712.08,6/2/2019 0:00,12,615,Disponible
616,382993.12,94789.46,3/23/2019 0:00,811711.62,261787.27,3/5/2019 0:00,81727.70,184243.94,4/7/2019 0:00,47394.73,28436.84,4/7/2019 0:00,405855.81,162342.32,4/7/2019 0:00,49036.62,8172.77,4/7/2019 0:00,9,616,Disponible
617,935158.05,26896.31,11/19/2018 0:00,301851.03,507239.40,9/16/2019 0:00,379737.74,853752.03,11/12/2018 0:00,13448.16,8068.89,11/12/2018 0:00,150925.52,60370.21,11/12/2018 0:00,227842.64,37973.77,11/12/2018 0:00,9,617,Disponible
618,973638.74,689506.10,1/29/2019 0:00,322859.05,881707.09,8/10/2019 0:00,26628.24,417094.97,11/18/2018 0:00,344753.05,206851.83,11/18/2018 0:00,161429.53,64571.81,11/18/2018 0:00,15976.94,2662.82,11/18/2018 0:00,10,618,Disponible
619,784431.44,832931.23,1/5/2019 0:00,377587.92,145067.80,2/17/2019 0:00,138711.81,311376.00,8/19/2019 0:00,416465.62,249879.37,8/19/2019 0:00,188793.96,75517.58,8/19/2019 0:00,83227.09,13871.18,8/19/2019 0:00,9,619,Disponible
620,231203.02,667233.43,6/10/2019 0:00,561523.84,177198.55,11/13/2018 0:00,40269.45,123083.89,5/1/2019 0:00,333616.72,200170.03,5/1/2019 0:00,280761.92,112304.77,5/1/2019 0:00,24161.67,4026.95,5/1/2019 0:00,3,620,Disponible
621,795297.92,133258.53,9/28/2019 0:00,877650.48,259047.17,10/15/2019 0:00,573842.28,311054.71,3/6/2019 0:00,66629.27,39977.56,3/6/2019 0:00,438825.24,175530.10,3/6/2019 0:00,344305.37,57384.23,3/6/2019 0:00,4,621,Disponible
622,990880.07,134977.17,8/27/2019 0:00,816358.28,866979.80,6/19/2019 0:00,731221.18,601091.20,5/16/2019 0:00,67488.59,40493.15,5/16/2019 0:00,408179.14,163271.66,5/16/2019 0:00,438732.71,73122.12,5/16/2019 0:00,4,622,Disponible
623,167575.24,332605.84,10/29/2018 0:00,762568.70,737372.87,1/11/2019 0:00,455618.31,473600.21,6/8/2019 0:00,166302.92,99781.75,6/8/2019 0:00,381284.35,152513.74,6/8/2019 0:00,273370.99,45561.83,6/8/2019 0:00,8,623,Disponible
624,471562.37,819114.54,9/11/2019 0:00,988822.12,590974.17,8/8/2019 0:00,887052.80,311529.29,10/28/2018 0:00,409557.27,245734.36,10/28/2018 0:00,494411.06,197764.42,10/28/2018 0:00,532231.68,88705.28,10/28/2018 0:00,3,624,Disponible
625,772271.84,702906.62,9/8/2019 0:00,937070.61,485339.99,2/25/2019 0:00,945062.13,367514.24,3/23/2019 0:00,351453.31,210871.99,3/23/2019 0:00,468535.31,187414.12,3/23/2019 0:00,567037.28,94506.21,3/23/2019 0:00,12,625,Disponible
626,267341.10,820650.28,4/8/2019 0:00,754797.23,928615.80,7/17/2019 0:00,45286.05,39387.34,1/2/2019 0:00,410325.14,246195.08,1/2/2019 0:00,377398.62,150959.45,1/2/2019 0:00,27171.63,4528.61,1/2/2019 0:00,7,626,Disponible
627,598285.54,145832.49,5/31/2019 0:00,59563.03,867654.13,8/8/2019 0:00,547584.75,889651.31,11/13/2018 0:00,72916.25,43749.75,11/13/2018 0:00,29781.52,11912.61,11/13/2018 0:00,328550.85,54758.48,11/13/2018 0:00,4,627,Disponible
628,301975.27,619884.95,3/12/2019 0:00,575149.84,213551.95,11/29/2018 0:00,81450.71,677676.22,2/10/2019 0:00,309942.48,185965.49,2/10/2019 0:00,287574.92,115029.97,2/10/2019 0:00,48870.43,8145.07,2/10/2019 0:00,6,628,Disponible
629,357890.54,740543.61,7/1/2019 0:00,261710.97,195158.24,1/11/2019 0:00,278776.52,696600.87,9/20/2019 0:00,370271.81,222163.08,9/20/2019 0:00,130855.49,52342.19,9/20/2019 0:00,167265.91,27877.65,9/20/2019 0:00,12,629,Disponible
630,121150.12,211039.12,3/9/2019 0:00,622866.89,776494.31,12/29/2018 0:00,382701.73,818741.90,3/18/2019 0:00,105519.56,63311.74,3/18/2019 0:00,311433.45,124573.38,3/18/2019 0:00,229621.04,38270.17,3/18/2019 0:00,10,630,Disponible
631,866807.25,838418.84,12/4/2018 0:00,455275.86,383649.80,6/7/2019 0:00,756541.17,358727.01,4/13/2019 0:00,419209.42,251525.65,4/13/2019 0:00,227637.93,91055.17,4/13/2019 0:00,453924.70,75654.12,4/13/2019 0:00,12,631,Disponible
632,479416.21,744520.79,2/22/2019 0:00,713800.43,107375.64,7/24/2019 0:00,179203.85,382744.72,3/19/2019 0:00,372260.40,223356.24,3/19/2019 0:00,356900.22,142760.09,3/19/2019 0:00,107522.31,17920.39,3/19/2019 0:00,7,632,Disponible
633,902564.79,784270.08,10/3/2019 0:00,72410.25,154381.14,9/16/2019 0:00,357330.62,947376.07,1/16/2019 0:00,392135.04,235281.02,1/16/2019 0:00,36205.13,14482.05,1/16/2019 0:00,214398.37,35733.06,1/16/2019 0:00,10,633,Disponible
634,104605.14,414736.86,8/5/2019 0:00,35311.24,731612.42,11/30/2018 0:00,86510.32,514598.93,9/29/2019 0:00,207368.43,124421.06,9/29/2019 0:00,17655.62,7062.25,9/29/2019 0:00,51906.19,8651.03,9/29/2019 0:00,1,634,Disponible
635,717773.70,810576.37,9/16/2019 0:00,959253.90,962136.86,3/1/2019 0:00,608841.29,542645.55,8/19/2019 0:00,405288.19,243172.91,8/19/2019 0:00,479626.95,191850.78,8/19/2019 0:00,365304.77,60884.13,8/19/2019 0:00,4,635,Disponible
636,320485.53,138260.07,9/6/2019 0:00,97455.16,778451.98,10/31/2018 0:00,734941.34,664423.06,7/14/2019 0:00,69130.04,41478.02,7/14/2019 0:00,48727.58,19491.03,7/14/2019 0:00,440964.80,73494.13,7/14/2019 0:00,5,636,Disponible
637,74397.73,930536.64,6/17/2019 0:00,850515.65,178454.57,5/27/2019 0:00,250125.00,724220.66,10/2/2019 0:00,465268.32,279160.99,10/2/2019 0:00,425257.83,170103.13,10/2/2019 0:00,150075.00,25012.50,10/2/2019 0:00,12,637,Disponible
638,488057.11,600578.32,4/29/2019 0:00,512081.79,962570.62,8/14/2019 0:00,823602.91,764408.99,9/5/2019 0:00,300289.16,180173.50,9/5/2019 0:00,256040.90,102416.36,9/5/2019 0:00,494161.75,82360.29,9/5/2019 0:00,1,638,Disponible
639,234202.33,620908.83,12/3/2018 0:00,618897.56,994957.37,7/4/2019 0:00,472737.44,547934.71,9/2/2019 0:00,310454.42,186272.65,9/2/2019 0:00,309448.78,123779.51,9/2/2019 0:00,283642.46,47273.74,9/2/2019 0:00,7,639,Disponible
640,59231.96,548180.85,4/15/2019 0:00,628684.56,150576.50,7/24/2019 0:00,640128.79,648823.84,5/16/2019 0:00,274090.43,164454.26,5/16/2019 0:00,314342.28,125736.91,5/16/2019 0:00,384077.27,64012.88,5/16/2019 0:00,10,640,Disponible
641,496586.57,898323.49,2/21/2019 0:00,289323.69,548986.60,12/28/2018 0:00,625899.02,544566.60,10/5/2019 0:00,449161.75,269497.05,10/5/2019 0:00,144661.85,57864.74,10/5/2019 0:00,375539.41,62589.90,10/5/2019 0:00,5,641,Disponible
642,723446.89,48760.42,12/6/2018 0:00,238563.17,749211.81,10/20/2018 0:00,496912.61,958648.84,9/9/2019 0:00,24380.21,14628.13,9/9/2019 0:00,119281.59,47712.63,9/9/2019 0:00,298147.57,49691.26,9/9/2019 0:00,10,642,Disponible
643,108625.05,935674.09,6/24/2019 0:00,612460.57,949909.57,3/11/2019 0:00,514915.05,731283.76,12/25/2018 0:00,467837.05,280702.23,12/25/2018 0:00,306230.29,122492.11,12/25/2018 0:00,308949.03,51491.51,12/25/2018 0:00,2,643,Disponible
644,694269.38,855757.09,3/25/2019 0:00,119070.15,551960.33,1/17/2019 0:00,737939.84,783104.68,4/18/2019 0:00,427878.55,256727.13,4/18/2019 0:00,59535.08,23814.03,4/18/2019 0:00,442763.90,73793.98,4/18/2019 0:00,5,644,Disponible
645,193904.08,211884.13,4/3/2019 0:00,751828.50,671879.80,8/23/2019 0:00,142905.13,546513.95,3/3/2019 0:00,105942.07,63565.24,3/3/2019 0:00,375914.25,150365.70,3/3/2019 0:00,85743.08,14290.51,3/3/2019 0:00,9,645,Disponible
646,636001.23,686059.06,4/27/2019 0:00,885672.64,760152.80,9/29/2019 0:00,976742.99,898905.47,1/15/2019 0:00,343029.53,205817.72,1/15/2019 0:00,442836.32,177134.53,1/15/2019 0:00,586045.79,97674.30,1/15/2019 0:00,7,646,Disponible
647,437892.39,28598.50,7/12/2019 0:00,158259.46,443854.92,10/30/2018 0:00,970625.47,372553.44,8/3/2019 0:00,14299.25,8579.55,8/3/2019 0:00,79129.73,31651.89,8/3/2019 0:00,582375.28,97062.55,8/3/2019 0:00,12,647,Disponible
648,895020.79,479945.16,3/5/2019 0:00,86985.01,931054.71,8/26/2019 0:00,810587.90,288817.30,12/11/2018 0:00,239972.58,143983.55,12/11/2018 0:00,43492.51,17397.00,12/11/2018 0:00,486352.74,81058.79,12/11/2018 0:00,2,648,Disponible
649,42436.70,592143.10,10/27/2018 0:00,298493.82,443345.40,5/20/2019 0:00,186650.49,841359.98,5/19/2019 0:00,296071.55,177642.93,5/19/2019 0:00,149246.91,59698.76,5/19/2019 0:00,111990.29,18665.05,5/19/2019 0:00,3,649,Disponible
650,237237.35,395887.54,8/14/2019 0:00,760623.93,915374.84,4/14/2019 0:00,674309.14,640234.41,3/27/2019 0:00,197943.77,118766.26,3/27/2019 0:00,380311.97,152124.79,3/27/2019 0:00,404585.48,67430.91,3/27/2019 0:00,8,650,Disponible
651,887928.81,390336.27,11/2/2018 0:00,584214.34,337175.24,4/4/2019 0:00,510312.22,552329.63,9/3/2019 0:00,195168.14,117100.88,9/3/2019 0:00,292107.17,116842.87,9/3/2019 0:00,306187.33,51031.22,9/3/2019 0:00,2,651,Disponible
652,726590.59,244988.01,9/5/2019 0:00,217343.07,918099.04,7/16/2019 0:00,969726.04,540319.44,11/14/2018 0:00,122494.01,73496.40,11/14/2018 0:00,108671.54,43468.61,11/14/2018 0:00,581835.62,96972.60,11/14/2018 0:00,7,652,Disponible
653,385554.26,591902.70,5/15/2019 0:00,999318.95,844691.27,4/27/2019 0:00,615705.08,742381.64,7/18/2019 0:00,295951.35,177570.81,7/18/2019 0:00,499659.48,199863.79,7/18/2019 0:00,369423.05,61570.51,7/18/2019 0:00,9,653,Disponible
654,746911.37,289405.87,8/12/2019 0:00,334899.47,186504.03,4/13/2019 0:00,453577.98,380405.52,10/8/2019 0:00,144702.94,86821.76,10/8/2019 0:00,167449.74,66979.89,10/8/2019 0:00,272146.79,45357.80,10/8/2019 0:00,4,654,Disponible
655,532631.14,598409.78,5/28/2019 0:00,951380.23,656774.24,8/28/2019 0:00,846105.53,615227.04,12/1/2018 0:00,299204.89,179522.93,12/1/2018 0:00,475690.12,190276.05,12/1/2018 0:00,507663.32,84610.55,12/1/2018 0:00,10,655,Disponible
656,139341.08,475697.96,9/24/2019 0:00,529750.86,162114.85,12/11/2018 0:00,231779.57,701144.60,6/2/2019 0:00,237848.98,142709.39,6/2/2019 0:00,264875.43,105950.17,6/2/2019 0:00,139067.74,23177.96,6/2/2019 0:00,11,656,Disponible
657,149895.29,326020.64,1/7/2019 0:00,262847.87,115288.33,11/24/2018 0:00,869739.37,656597.87,2/4/2019 0:00,163010.32,97806.19,2/4/2019 0:00,131423.94,52569.57,2/4/2019 0:00,521843.62,86973.94,2/4/2019 0:00,11,657,Disponible
658,751646.57,565506.89,10/30/2018 0:00,245639.21,906712.43,4/2/2019 0:00,326275.84,870598.52,10/26/2018 0:00,282753.45,169652.07,10/26/2018 0:00,122819.61,49127.84,10/26/2018 0:00,195765.50,32627.58,10/26/2018 0:00,7,658,Disponible
659,592710.96,439171.17,11/1/2018 0:00,221162.09,147525.74,5/10/2019 0:00,86404.76,122787.08,12/28/2018 0:00,219585.59,131751.35,12/28/2018 0:00,110581.05,44232.42,12/28/2018 0:00,51842.86,8640.48,12/28/2018 0:00,8,659,Disponible
660,918258.47,804446.89,6/16/2019 0:00,649300.78,591890.70,6/27/2019 0:00,421878.77,518822.99,11/22/2018 0:00,402223.45,241334.07,11/22/2018 0:00,324650.39,129860.16,11/22/2018 0:00,253127.26,42187.88,11/22/2018 0:00,9,660,Disponible
661,400601.15,107392.34,11/13/2018 0:00,414407.88,528630.61,5/3/2019 0:00,176282.86,89319.71,8/9/2019 0:00,53696.17,32217.70,8/9/2019 0:00,207203.94,82881.58,8/9/2019 0:00,105769.72,17628.29,8/9/2019 0:00,4,661,Disponible
662,532234.01,657225.07,2/12/2019 0:00,204604.64,782006.45,11/3/2018 0:00,354371.58,376666.70,7/28/2019 0:00,328612.54,197167.52,7/28/2019 0:00,102302.32,40920.93,7/28/2019 0:00,212622.95,35437.16,7/28/2019 0:00,10,662,Disponible
663,254266.94,748306.55,11/5/2018 0:00,380260.46,603922.30,12/29/2018 0:00,478240.36,221339.39,2/3/2019 0:00,374153.28,224491.97,2/3/2019 0:00,190130.23,76052.09,2/3/2019 0:00,286944.22,47824.04,2/3/2019 0:00,7,663,Disponible
664,654817.28,303667.38,5/30/2019 0:00,447809.89,155773.39,11/12/2018 0:00,665974.85,771506.92,6/30/2019 0:00,151833.69,91100.21,6/30/2019 0:00,223904.95,89561.98,6/30/2019 0:00,399584.91,66597.49,6/30/2019 0:00,2,664,Disponible
665,394625.00,674921.98,9/9/2019 0:00,722158.60,52609.35,8/11/2019 0:00,770981.89,51325.48,12/19/2018 0:00,337460.99,202476.59,12/19/2018 0:00,361079.30,144431.72,12/19/2018 0:00,462589.13,77098.19,12/19/2018 0:00,6,665,Disponible
666,589941.44,570345.48,4/15/2019 0:00,877156.56,270529.72,4/29/2019 0:00,479419.77,218451.47,2/5/2019 0:00,285172.74,171103.64,2/5/2019 0:00,438578.28,175431.31,2/5/2019 0:00,287651.86,47941.98,2/5/2019 0:00,5,666,Disponible
667,528446.55,773183.09,7/22/2019 0:00,105057.82,887291.13,12/8/2018 0:00,729600.79,354729.46,5/5/2019 0:00,386591.55,231954.93,5/5/2019 0:00,52528.91,21011.56,5/5/2019 0:00,437760.47,72960.08,5/5/2019 0:00,5,667,Disponible
668,189414.23,153566.14,8/4/2019 0:00,375829.71,764605.75,12/23/2018 0:00,119480.57,126526.26,10/14/2019 0:00,76783.07,46069.84,10/14/2019 0:00,187914.86,75165.94,10/14/2019 0:00,71688.34,11948.06,10/14/2019 0:00,11,668,Disponible
669,275473.84,742283.45,7/6/2019 0:00,335110.60,861910.04,3/6/2019 0:00,39363.15,985680.63,7/20/2019 0:00,371141.73,222685.04,7/20/2019 0:00,167555.30,67022.12,7/20/2019 0:00,23617.89,3936.32,7/20/2019 0:00,3,669,Disponible
670,957699.90,714182.28,10/11/2019 0:00,904292.39,766231.03,3/11/2019 0:00,516849.27,289055.46,1/10/2019 0:00,357091.14,214254.68,1/10/2019 0:00,452146.20,180858.48,1/10/2019 0:00,310109.56,51684.93,1/10/2019 0:00,4,670,Disponible
671,707625.43,148821.28,2/13/2019 0:00,493200.33,533395.35,4/4/2019 0:00,261708.75,152092.30,7/27/2019 0:00,74410.64,44646.38,7/27/2019 0:00,246600.17,98640.07,7/27/2019 0:00,157025.25,26170.88,7/27/2019 0:00,1,671,Disponible
672,122510.06,412979.90,6/14/2019 0:00,714686.33,306062.26,6/24/2019 0:00,324083.90,783327.20,12/4/2018 0:00,206489.95,123893.97,12/4/2018 0:00,357343.17,142937.27,12/4/2018 0:00,194450.34,32408.39,12/4/2018 0:00,12,672,Disponible
673,670252.71,897282.08,11/25/2018 0:00,474164.34,786418.75,6/14/2019 0:00,329143.66,178341.60,7/9/2019 0:00,448641.04,269184.62,7/9/2019 0:00,237082.17,94832.87,7/9/2019 0:00,197486.20,32914.37,7/9/2019 0:00,9,673,Disponible
674,371150.74,231515.69,2/27/2019 0:00,812475.43,350088.89,2/18/2019 0:00,668738.92,587731.26,2/7/2019 0:00,115757.85,69454.71,2/7/2019 0:00,406237.72,162495.09,2/7/2019 0:00,401243.35,66873.89,2/7/2019 0:00,2,674,Disponible
675,623661.96,108593.34,3/22/2019 0:00,461030.66,126855.62,8/25/2019 0:00,815687.08,252932.86,8/1/2019 0:00,54296.67,32578.00,8/1/2019 0:00,230515.33,92206.13,8/1/2019 0:00,489412.25,81568.71,8/1/2019 0:00,6,675,Disponible
676,440836.35,904372.81,11/14/2018 0:00,79744.18,668355.25,4/13/2019 0:00,585192.14,969761.57,11/29/2018 0:00,452186.41,271311.84,11/29/2018 0:00,39872.09,15948.84,11/29/2018 0:00,351115.28,58519.21,11/29/2018 0:00,3,676,Disponible
677,186060.72,767751.11,10/24/2018 0:00,737724.18,670115.88,12/20/2018 0:00,824050.94,48149.03,7/4/2019 0:00,383875.56,230325.33,7/4/2019 0:00,368862.09,147544.84,7/4/2019 0:00,494430.56,82405.09,7/4/2019 0:00,12,677,Disponible
678,957724.59,107166.08,2/1/2019 0:00,854587.19,371762.80,5/28/2019 0:00,949629.02,444809.21,8/18/2019 0:00,53583.04,32149.82,8/18/2019 0:00,427293.60,170917.44,8/18/2019 0:00,569777.41,94962.90,8/18/2019 0:00,8,678,Disponible
679,365534.33,784313.77,10/20/2018 0:00,426603.30,362270.14,8/2/2019 0:00,332206.06,664561.53,3/15/2019 0:00,392156.89,235294.13,3/15/2019 0:00,213301.65,85320.66,3/15/2019 0:00,199323.64,33220.61,3/15/2019 0:00,6,679,Disponible
680,99298.65,876408.47,7/18/2019 0:00,245460.30,20195.19,4/13/2019 0:00,648553.00,950677.48,1/15/2019 0:00,438204.24,262922.54,1/15/2019 0:00,122730.15,49092.06,1/15/2019 0:00,389131.80,64855.30,1/15/2019 0:00,4,680,Disponible
681,645210.77,390028.70,1/3/2019 0:00,413480.03,52817.57,2/23/2019 0:00,906919.90,234468.08,12/14/2018 0:00,195014.35,117008.61,12/14/2018 0:00,206740.02,82696.01,12/14/2018 0:00,544151.94,90691.99,12/14/2018 0:00,5,681,Disponible
682,553559.37,930670.80,12/30/2018 0:00,325125.92,395198.20,12/5/2018 0:00,880727.41,521772.63,9/15/2019 0:00,465335.40,279201.24,9/15/2019 0:00,162562.96,65025.18,9/15/2019 0:00,528436.45,88072.74,9/15/2019 0:00,10,682,Disponible
683,758806.55,258444.85,7/24/2019 0:00,852928.86,85050.46,11/19/2018 0:00,264510.41,321204.31,8/22/2019 0:00,129222.43,77533.46,8/22/2019 0:00,426464.43,170585.77,8/22/2019 0:00,158706.25,26451.04,8/22/2019 0:00,5,683,Disponible
